company_name,phone,phone_normalized,email,website,city,created_at,search_id
Domination Homes,+61 8 9262 7400,61892627400,enquiries@dominationhomes.com.au,https://www.dominationhomes.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business%20Page,Malaga,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Averna Homes,+61 8 9373 3999,61893733999,loui@avernahomes.com.au,https://avernahomes.com.au/,West Perth,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Parkwood Modular Buildings,+61 2 4340 4077,61243404077,info@parkwood.com.au,http://www.parkwoodhomes.com.au/,Somersby,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Built,+61 8 8214 6600,61882146600,careers@built.com.au,http://www.built.com.au/,Adelaide,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
La Vida Homes,+61 8 6185 0944,61861850944,adamcl@lavidahomes.com.au,https://lavidahomes.com.au/perth/?utm_source=google&utm_medium=organic&utm_campaign=gbp_perth,Osborne Park,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
YATTA Homes,+61 8 6260 8730,61862608730,hello@yatta.com.au,http://www.yatta.com.au/,Subiaco,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
THOMASZ,+61 8 6468 6544,61864686544,sacha@thomaszgroup.com.au,http://www.thomaszgroup.com.au/?utm_source=GMB&utm_medium=organic&utm_campaign=office,East Perth,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Innova Builders,+61 8 9272 7226,61892727226,mikec@innovabuilders.com.au,http://www.innovabuilders.com.au/,Mount Lawley,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Trendsetter Homes,+61 8 9446 2822,61894462822,info@trendsetterhomes.com.au,https://trendsetterhomes.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gpb-listing,Osborne Park,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Evolution Custom Homes,+61 8 6187 0075,61861870075,david@evolutionwa.com.au,https://www.evolutionwa.com.au/,Nedlands,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
"Create Homes (Perth, WA)",+61 8 9374 0618,61893740618,info@createhomes.com.au,http://www.createhomes.com.au/,Welshpool,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
La Vida Homes Adelaide & South Australia,+61 8 7100 9320,61871009320,adrianna@lavidahomes.com.au,https://lavidahomes.com.au/adelaide/?utm_source=google&utm_medium=organic&utm_campaign=gbp_adelaide,Norwood,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Fair Dinkum Builds Gawler,+61 8 8520 6404,61885206404,gawler@fdbuilds.com.au,https://www.fairdinkumbuilds.com.au/where-to-buy/gawler/,Willaston,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Amerex Renovations,+61 8 9227 1822,61892271822,info@amerex.com.au,https://www.amerex.com.au/,Osborne Park,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Home Industry,+61 2 9818 4529,61298184529,info@homeindustry.com.au,http://homeindustry.com.au/,Balmain East,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
HAY Sydney,+61 2 9538 0855,61295380855,info@hayshop.com.au,http://www.hayshop.com.au/,Darlinghurst,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
IconByDesign Sydney,+61 1300 715 719,611300715719,customercare@iconbydesign.com.au,https://www.iconbydesign.com.au/pages/sydney-showroom?utm_source=google&utm_medium=organic&utm_campaign=gmb_sydney&utm_content=website_link,Kensington,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
polytec Shellharbour Selection Studio,+61 427 115 709,61427115709,sales@polytec.com.au,http://www.polytec.com.au/contact,Shellharbour City Centre,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Castlery Sydney Showroom,+61 482 072 880,61482072880,press.au@castlery.com,https://www.castlery.co/au?utm_campaign=profilebutton&utm_source=gmb&utm_medium=australia,Kensington,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Alam Painting & Landscaping - Perth Painting & Landscaping Services - Baldivis painting,+61 430 858 524,61430858524,admin@alampainting.com.au,https://www.alampainting.com.au/,,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Darren Mah Design Pty Ltd,+61 438 895 117,61438895117,cameron@stoneelectrical.com.au,http://darrenmahdesign.com.au/,Matraville,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Indyk Architects PTY Ltd.,+61 2 9361 6850,61293616850,shelley@indykarchitects.com.au,http://www.indykarchitects.com.au/,Paddington,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Latitude 360 Interiors,+61 413 094 170,61413094170,pslatitude360@gmail.com,http://www.latitude360.com.au/,,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Coco Republic Crows Nest,+61 2 8425 4610,61284254610,crowsnestshowroom@cocorepublic.com.au,https://www.cocorepublic.com.au/our-showrooms/crows-nest/?srsltid=AfmBOoqBWQp2AvqB-v2tK2-IKhH4l_wsSyMTb7RoThAonkWjvX2lORi2,Crows Nest,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
NOMI,+61 2 8310 7919,61283107919,hello@nomi.com.au,https://www.nomi.com.au/,Rushcutters Bay,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Interiors by Feda,+61 407 593 851,61407593851,enquiries@interiorsbyfeda.com,http://www.interiorsbyfeda.com/,Greenacre,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Adam Robinson Design,+61 2 8354 1077,61283541077,studio@adamrobinsondesign.com,http://www.adamrobinsondesign.com/,Woollahra,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
"Whitehouse Institute of Design, Australia",+61 2 9267 8799,61292678799,enquire@whitehouse-design.edu.au,http://www.whitehouse-design.edu.au/,Redfern,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Lighting by SMITH&SMITH,+61 1300 207 421,611300207421,hello@smithandsmithlighting.com.au,https://smithandsmithlighting.com.au/,Pennant Hills,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Utopia Goods,+61 2 9357 4477,61293574477,info@utopiagoods.com,http://utopiagoods.com/,Paddington,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Clever Closet Company,+61 408 475 792,61408475792,sally@sallyhart.com.au,http://www.cleverclosetcompany.com.au/,,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
NQ Tile Styles ( as The Floor House),+61 7 4723 3547,61747233547,sales@nqtilestyles.com.au,http://www.thefloorhouse.com.au/,Townsville City,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
AppleLeaf Interiors,+61 410 600 489,61410600489,design@appleleafinteriors.com.au,http://www.appleleafinteriors.com.au/,Ardross,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Brennan & Co,+61 448 894 593,61448894593,info@brennanco.com.au,http://www.brennanco.com.au/,Orange,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Linda Woods Design,+61 8 6111 0443,61861110443,hello@lindawoodsdesign.com.au,http://www.lindawoodsdesign.com.au/,Helena Valley,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Studio George,+61 421 139 133,61421139133,design@studio-george.com,https://www.studio-george.com/,Potts Point,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Studio Lott,+61 400 626 204,61400626204,hello@studiolott.com.au,http://www.studiolott.com.au/,,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Tove Interiors,+61 456 593 716,61456593716,info@toveinteriors.com.au,http://www.toveinteriors.com.au/,Perth,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Evolve Panels,+61 425 133 376,61425133376,info@evolvepanels.com.au,https://www.evolvepanels.com.au/,Glenwood,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Jardan Sydney Showroom,+61 2 9663 4500,61296634500,brisbane@jardan.com.au,https://www.jardan.com.au/,Paddington,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
BHO Interiors,+61 412 216 335,61412216335,admin@bhointeriors.com,http://bhointeriors.com/,Perth,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Beautiful Spaces Interior Design,+61 432 011 232,61432011232,enquiries@beautifulspacesid.com.au,http://www.beautifulspacesid.com.au/,Shelley,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Stage Avenue I SA Studio.,+61 407 028 815,61407028815,stageavenue@outlook.com,http://www.stageavenue.com.au/,Subiaco,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Amanda Cullity Interiors,+61 419 938 897,61419938897,amanda.cullity@gmail.com,http://www.amandacullity.com.au/,Mosman Park,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Perth Staging,+61 434 938 777,61434938777,luiza@perthstaging.com.au,http://www.perthstaging.com.au/,Myaree,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
"The Coloured House - Blinds, Curtains, Awnings, Shutters, Wallpaper",+61 7 4728 4144,61747284144,coryn@thecolouredhouse.com.au,http://www.thecolouredhouse.com.au/,Hermit Park,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Eureka Furniture Mackay,+61 427 538 529,61427538529,service@eurekafurniture.com.au,https://www.eurekafurniture.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Eureka+Furniture+Mackay+-+Mount+Pleasant&utm_term=plcid_14573216120771320325,Mount Pleasant,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
U Hair Studio,+61 7 4775 7788,61747757788,uhairstudio25@gmail.com,https://www.facebook.com/profile.php?id=61576377735223,Douglas,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Bella Life Style,+61 433 698 233,61433698233,bellalifestyle@me.com,http://bellalifestyle.com.au/,Subiaco,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Verve Designer Collections,+61 455 556 304,61455556304,enq@vervedc.com,http://www.vervedc.com/,Darlinghurst,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
LivingStyles,+61 1300 687 651,611300687651,service@livingstyles.com.au,http://www.livingstyles.com.au/,Lidcombe,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Leilah,+61 402 422 207,61402422207,Hello@leilah.com.au,http://www.leilah.com.au/,Avalon Beach,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
PMG Group,+61 2 8234 4200,61282344200,pmg@pmggroup.com.au,https://pmggroup.com.au/,Sydney,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
The Lighting Outlet,+61 2 9666 3838,61296663838,sales@thelightingoutlet.com.au,http://www.thelightingoutlet.com.au/,Matraville,2026-05-19T07:41:34.202862,00696be4-7adb-4e90-b14b-29e57a38cdc1
Avida Homes Pty Ltd,+61 1300 028 432,611300028432,enquiries@avidahomes.com.au,http://www.avidahomes.com.au/,Melbourne,2026-05-19T02:18:28.296076,0e39c778-70de-4b27-928f-8adf3744d36e
ES Builder Melbourne,+61 452 087 357,61452087357,info@esbuilder.com.au,https://esbuilder.com.au/,,2026-05-18T12:50:51.063401,4354b8ab-b9e9-4ace-893a-a0d8191e8302
Scon Group Pty Ltd,+61 3 4713 5557,61347135557,info@scongroup.com.au,https://scongroup.com.au/,Melbourne,2026-05-18T12:50:51.063401,4354b8ab-b9e9-4ace-893a-a0d8191e8302
Martina Hayes,+61 434 498 450,61434498450,martina@martinaahyes.com.au,https://www.martinahayes.com.au/services/interior-designer-in-sydney/,Greenwich,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
Emma Blomfield,+61 2 9173 8508,61291738508,info@emmablomfield.com,http://www.emmablomfield.com/,Mosman,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
Capstone Interiors,+61 431 040 965,61431040965,michael@capstoneinteriors.com.au,http://www.capstoneinteriors.com.au/,,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
Tempo Interiors | Sydney,+61 2 9960 2844,61299602844,info@tempointeriors.com.au,http://tempointeriors.com.au/,Mosman,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
"Mandy Alice Interior Design | Byron Bay, Gold Coast & Sydney",+61 401 727 950,61401727950,mandy@mandyalice.com.au,http://www.mandyalice.com.au/,,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
Cote Interiors,+61 480 808 785,61480808785,hello@coteinteriors.com,http://www.coteinteriors.com/,Fairlight,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
Meusz Interiors,+61 413 305 850,61413305850,hello@meuszinteriors.com.au,https://www.meuszinteriors.com.au/,,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
ES Design,+61 460 000 000,61460000000,info@es.au,https://www.es.au/,Canterbury,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
Interior Design Sydney - Gigi Interior,+61 405 701 200,61405701200,gigiinterior@gmail.com,https://www.gigiinterior.com.au/,,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
M Studio Interior & Building Design Sydney,+61 2 9054 8968,61290548968,sabrina@mstudio.com.au,https://www.mstudio.com.au/,North Strathfield,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
"Nadia Sorensen - Interior Design I Danish Studio in Sydney, Central Coast & Newcastle",+61 490 751 613,61490751613,nadia@nadiasorensen.com,http://www.nadiasorensen.com/,,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
Design to Inspire - Sydney Interior Design,+61 401 050 755,61401050755,info@designtoinspire.com.au,https://designtoinspire.com.au/?utm_source=gbp&utm_medium=Website&utm_campaign=GBP&utm_id=1,,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
Woods and Warner Interior Designers Sydney,+61 2 9954 4901,61299544901,info@woodsandwarner.com.au,http://www.woodsandwarner.com.au/,Naremburn,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
Lauren Keenan Interiors,+61 401 004 412,61401004412,media@laurenkeenan.com.au,http://www.laurenkeenan.com.au/,,2026-05-18T08:58:07.982354,c3138338-b7d9-4f27-b3c1-c63023df0fe6
Essence Interiors Decorating & Renovations,+61 411 348 761,61411348761,simgil@iprimus.com.au,https://www.essenceinteriors.com.au/,North Beach,2026-05-18T08:42:09.156749,59d0de30-9efb-47a3-84d3-468d171fb375
Design Sister Home Staging Perth,+61 411 452 466,61411452466,colette@designsister.com.au,http://www.designsister.com.au/,,2026-05-18T08:42:09.156749,59d0de30-9efb-47a3-84d3-468d171fb375
Sarandis Design,+61 401 840 485,61401840485,info@sarandis.com.au,http://sarandis.com.au/,Highgate,2026-05-18T08:42:09.156749,59d0de30-9efb-47a3-84d3-468d171fb375
STATE 28 INTERIORS,+61 8 9328 2209,61893282209,info@state28.com.au,http://www.state28interiors.com.au/,Leederville,2026-05-18T08:42:09.156749,59d0de30-9efb-47a3-84d3-468d171fb375
SilQ Interiors,+61 421 475 220,61421475220,INFO@SILQINTERIORS.COM.AU,http://www.silqinteriors.com.au/,West Perth,2026-05-18T08:42:09.156749,59d0de30-9efb-47a3-84d3-468d171fb375
Wind & Water Interiors | Perth Interior Designer,+61 405 720 054,61405720054,info@windandwaterinteriors.com,https://www.windandwaterinteriors.com/contact,West Perth,2026-05-18T08:42:09.156749,59d0de30-9efb-47a3-84d3-468d171fb375
Brookelyn Interiors,+61 434 447 162,61434447162,brooke@brookelyninteriors.com.au,https://www.brookelyninteriors.com.au/,,2026-05-18T08:42:09.156749,59d0de30-9efb-47a3-84d3-468d171fb375
Neo Interior Design,+61 455 421 636,61455421636,%20admin@neointeriordesign.com.au,http://neointeriordesign.com.au/,Attadale,2026-05-18T08:42:09.156749,59d0de30-9efb-47a3-84d3-468d171fb375
Bellfort,+61 8 6141 1030,61861411030,info@bellfort.com.au,https://bellfort.com.au/,Perth,2026-05-18T08:13:22.839684,5c76d801-3940-410c-8363-159dc7fc3750
Alana O Interiors - Interior Designer Perth,+61 437 903 544,61437903544,info@alanaointeriors.com.au,https://alanaointeriors.com.au/,Inglewood,2026-05-18T07:51:05.27533,888a9a60-ddee-433f-9e45-44a0f3646844
Lux Interiors | Luxury Home Renovations & Interior Design Perth,+61 8 9344 7607,61893447607,enquiries@luxinteriors.com.au,https://www.luxinteriors.com.au/,Claremont,2026-05-18T07:51:05.27533,888a9a60-ddee-433f-9e45-44a0f3646844
Prince Design,+61 457 433 030,61457433030,info@princedesign.com.au,http://www.princedesign.com.au/,Balcatta,2026-05-18T07:51:05.27533,888a9a60-ddee-433f-9e45-44a0f3646844
Seven Willow Designs,+61 8 9471 8470,61894718470,enquiry@sevenwillowdesigns.com,http://www.sevenwillowdesigns.com/,Mount Lawley,2026-05-18T07:51:05.27533,888a9a60-ddee-433f-9e45-44a0f3646844
Gary Hamer Interior Design - Interior Designer and Decorator (Brisbane and Gold Coast),+61 402 441 934,61402441934,gary@garyhamerinteriors.com,http://www.garyhamerinteriors.com/,New Farm,2026-05-18T07:32:35.062581,d0bcf7ee-c057-4a8f-93ef-67f5bd16b4b3
Rachel Elizabeth Interiors & Textiles Shop | Interior Designer Brisbane,+61 421 209 900,61421209900,studio@rachelelizabethinteriors.com,http://www.rachelelizabethinteriors.com/,Graceville,2026-05-18T07:32:35.062581,d0bcf7ee-c057-4a8f-93ef-67f5bd16b4b3
Rochele Interiors | Brisbane Interior Designers,+61 1300 808 164,611300808164,interiors@rochele.com.au,http://rocheleinteriors.com.au/?utm_source=Google&utm_medium=gmb&utm_campaign=seo,Albion,2026-05-18T07:32:35.062581,d0bcf7ee-c057-4a8f-93ef-67f5bd16b4b3
Blended Interiors and Design,+61 413 207 840,61413207840,hello@blendedinteriors.com.au,https://www.blendedinteriors.com.au/,,2026-05-18T07:32:35.062581,d0bcf7ee-c057-4a8f-93ef-67f5bd16b4b3
Ivy + Finch,+61 1300 566 120,611300566120,hello@ivyandfinch.com.au,http://ivyandfinch.com.au/,Woolloongabba,2026-05-18T07:32:35.062581,d0bcf7ee-c057-4a8f-93ef-67f5bd16b4b3
Architectus,+61 3 9429 5733,61394295733,newbusinessteam@architectus.com.au,https://architectus.com.au/,Melbourne,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Grimshaw Architects,+61 3 9321 2600,61393212600,newbusiness@grimshaw.global,https://www.grimshaw.global/,Melbourne,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
NHArchitecture,+61 3 9654 4955,61396544955,info@nharch.net,https://nharchitecture.net/,Melbourne,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Dadirri Architects - Your Local Architects in Melbourne,+61 457 535 499,61457535499,info@dadirriarchitects.com.au,https://www.dadirriarchitects.com.au/,Brunswick,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Chan Architecture Pty Ltd,+61 3 9419 6017,61394196017,info@chanarchitecture.com.au,http://www.chanarchitecture.com.au/,Collingwood,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Windust Architecture Windust Interiors,+61 3 9018 8375,61390188375,info@windust.com.au,https://windust.com.au/,South Melbourne,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
VIA Architects,+61 3 8678 3300,61386783300,hello@studiovia.com.au,https://www.viaarchitects.com.au/,Melbourne,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
DE.ARCH Architecture & Interior Design,+61 3 9042 5349,61390425349,info@dearch.com.au,https://dearch.com.au/,South Melbourne,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Collins and Turner,+61 2 9356 3217,61293563217,info@collinsandturner.com,http://www.collinsandturner.com/,Surry Hills,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Group Architects,+61 2 9304 0367,61293040367,info@grouparchitects.com.au,https://www.grouparchitects.com.au/,Ultimo,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Cradle Design,+61 2 7245 2924,61272452924,info@cradledesign.com.au,http://www.cradledesign.com.au/,Manly,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Hill Thalis Architecture & Urban Projects Pty Ltd,+61 2 9211 6276,61292116276,admin@hillthalis.com.au,http://www.hillthalis.com.au/,Surry Hills,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Chadwick Architects,+61 3 9018 7225,61390187225,careers@chadwickarchitects.com,http://www.chadwickarchitects.com/,Richmond,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Bourne + Blue Architecture,+61 2 4929 1450,61249291450,shane@bourneblue.com.au,https://www.bourneblue.com.au/,The Hill,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Squillace Architects,+61 2 8354 1300,61283541300,architects@squillace.com.au,https://www.squillace.com.au/,Surry Hills,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Innovate Architects Pty Ltd,+61 2 9585 1855,61295851855,enquiry@innovate.com.au,https://innovate.com.au/,Oatley,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Architeria Architects Melbourne,+61 3 9894 5805,61398945805,INFO@ARCHITERIA.COM.AU,http://architeria.com.au/,Doncaster East,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Lax Architects,+61 3 9662 9375,61396629375,group@laxstudios.com,https://www.laxstudios.com/,Melbourne,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
DiMase Architects,+61 3 9482 5144,61394825144,enquiries@dimasearchitects.com.au,http://www.dimasearchitects.com.au/,Fitzroy North,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Slater Architects,+61 2 4365 4458,61243654458,info@slaterarchitects.com.au,http://www.slaterarchitects.com.au/,Erina,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
DX Architects Pty Ltd,+61 3 9429 0951,61394290951,info@dxarchitects.com.au,https://www.dxarchitects.com.au/,Richmond,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Tribe Studio,+61 2 9211 3211,61292113211,malcolm@tribestudio.com.au,https://www.tribestudio.com.au/,Surry Hills,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Breathe Architecture,+61 3 9381 2007,61393812007,careers@breathe.com.au,https://www.breathe.com.au/,Melbourne,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
BY Projects Architecture - Architects Melbourne,+61 3 9663 8331,61396638331,barbara@byarchitecture.com.au,https://byarchitecture.com.au/?utm_source=google&utm_medium=gmb_listing&utm_campaign=profile_visit,Collingwood,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
WOLF Architects,+61 3 9807 1586,61398071586,wolf@wolfarchitects.com.au,https://wolfarchitects.com.au/,Malvern East,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Rebecca Naughtin Architect | Architects Melbourne,+61 421 066 452,61421066452,info@rnarchitect.com.au,https://rnarchitect.com.au/,Northcote,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
B.E Architecture,+61 3 8416 1600,61384161600,office@bearchitecture.com,https://www.bearchitecture.com/,Armadale,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Sam Crawford Architects,+61 2 9519 6800,61295196800,studio@samcrawfordarchitects.com.au,http://samcrawfordarchitects.com.au/,Newtown,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
CCG Architects,+61 2 9319 3077,61293193077,projects@caldiscook.com,http://www.ccgarchitects.com.au/,Redfern,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Welsh + Major,+61 2 9699 6066,61296996066,mail@welshmajor.com,http://www.welshmajor.com/,Surry Hills,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
mostaghim,+61 2 9557 2002,61295572002,info@mostaghim.com.au,http://mostaghim.com.au/,Ultimo,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
SISSONS ARCHITECTS,+61 2 8904 1853,61289041853,studio@sissons.com.au,http://www.sissons.com.au/,North Sydney,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
SDA Space Design Architecture,+61 2 4969 3631,61249693631,hello@sdarch.com.au,http://sdarch.com.au/,The Junction,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Designcorp Architects,+61 2 9630 9911,61296309911,admin@designcorp.com.au,http://www.designcorp.com.au/,North Parramatta,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Koichi Takada Architects,+61 1300 358 718,611300358718,info@koichitakada.com,https://koichitakada.com/,Sydney,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Vic Lake Architects,+61 400 284 587,61400284587,enquire@vla.net.au,http://www.vla.net.au/,Rosebery,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Carter Williamson Architects,+61 2 9799 4472,61297994472,studio@carterwilliamson.com,http://www.carterwilliamson.com/,Summer Hill,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Madeleine Blanchfield Architects,+61 2 9212 3343,61292123343,furnitureby@madeleineblanchfield.com,http://www.madeleineblanchfield.com/,Paddington,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
Bijl Architecture,+61 2 9958 7950,61299587950,studio@bijlarchitecture.com.au,http://www.bijlarchitecture.com.au/,Willoughby,2026-05-18T03:50:17.082171,4445425a-55f0-4682-a4cd-6d82671d0d0a
